F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
-30.4,3.56,-5.97,Very high,Rest,19.2,-281.26,135.94,-13.86,12,12.06,12,-1898.82,14.16,8862.12,-521.09,763.04
31.46,16.04,-2.46,Low,Rest,0.06,-230.24,115.08,-5.5,6,7.2,4,816.15,17.03,17100.11,-182.79,3439.87
-6.91,20.7,-4.68,Very high,UK,0.06,-212.22,153.79,-9.28,6,1.11,6,392.73,10.53,18232.63,-667.55,2539.37
-20.05,2.68,-6.15,Very high,Europe,0.12,-256.08,134.95,-4.74,6,20.91,6,342.84,32.78,11266.25,-707.83,933.86
-12.33,4.82,-11.34,Very high,Rest,3.57,-354.12,101.98,-13.9,4,20.19,10,-952.41,14.94,16157.22,-468.91,2870.06
2.84,1.7,-17.67,Very high,Rest,0.06,-228.66,128.63,-13.72,14,25.98,10,1231.26,7.72,23615.22,-1036.51,2992.94
-38.89,6.54,-3.93,Medium,USA,0.06,-137.68,77.35,-13.28,8,14.55,18,1874.34,10.69,18053.81,-808.43,2399.79
-58.58,4.32,-1.35,High,UK,4.02,-254.32,102.29,-1.52,12,4.47,12,822.42,16.17,12609.08,-870.64,360
-30.98,3.66,-16.32,Low,USA,4.11,-255.48,98.82,-14.74,8,16.53,8,141.09,13.74,12015.48,-993.83,0
-69.89,14.64,-8.7,Medium,Europe,3.42,-151.58,64.52,-15.98,4,7.95,10,932.13,3.38,13188.74,-1404.32,216.64
-22.44,6.58,12.6,Very low,USA,1.38,-152.32,86,-16.18,10,14.04,10,-328.92,5.32,18183.54,-480.4,0
16.76,10.74,-6.81,Low,UK,0.75,-92.44,70.14,-15.12,12,6.06,4,-19.32,15.83,12272.01,-611.28,0
-50.42,1.52,-23.7,Medium,USA,0.03,-193.22,72.92,-18.82,10,4.71,6,1187.01,8.31,13892.9,-755.62,0
-33.54,2.82,-37.11,High,USA,9.03,-262.12,135.18,-6.94,6,24.78,6,-46.38,7.39,15752.1,-602.84,2392.69
-6.7,8.22,-18.39,High,USA,176.4,-180.84,125.52,-10.28,6,10.41,6,334.14,15.76,16572.33,-819.39,1760.14
-34,4.14,-19.5,Medium,Rest,1.53,-227.94,89.79,-18.18,4,0.84,12,929.07,22.41,18528.35,-788.72,633.27
35.55,9.24,-0.93,Low,USA,0.15,-211.62,57.7,-17.94,8,18.24,12,341.64,9.16,14641.35,-824.44,140.01
-12.17,5.86,-23.1,Low,UK,1.11,-210.94,118.24,-12.92,0,2.88,6,762.18,12.73,15086.42,-805.28,846.37
9.19,18.22,0.09,Very low,UK,0.03,-199.7,81.81,-27.88,4,9.09,0,2883.06,11.75,18887.47,-1001.88,1204.66
14.98,2.18,-6.09,Low,USA,0.15,-262.84,66.12,-11.06,2,3.54,6,-390.84,18.13,18526.55,-235.04,0
-35.93,0.78,-4.56,Low,UK,0.84,-123.9,94.42,-17.44,10,8.76,2,-722.67,15.96,19425.88,-933.18,0
7.19,0.84,-21.63,High,Rest,29.79,-242.66,37.59,-15.3,6,9.03,8,523.74,17.49,17086.31,-727.79,0
-8.99,7.88,-19.47,Low,Europe,0.03,-155.62,109.45,-6.7,12,27.96,4,481.14,8.26,18270.96,-614.61,461.26
-45.45,12.76,-3.36,Low,UK,0.72,-37,110.97,-16.04,10,23.85,6,-471.45,15.2,14074.39,-421.9,1246.22
21.65,12.52,-17.85,High,Rest,4.77,-192.5,79.26,-25.54,6,6.03,4,-1022.52,11.83,24147.05,-387.41,211.1
50.22,8.54,3.03,Very low,Europe,3.69,-29.12,102.88,-11.7,6,26.28,4,1465.65,14.38,11848.7,-599.32,790.97
-38.71,6.74,-4.59,Very low,USA,54.33,-130.3,129.87,-26.96,8,3.6,2,1473.39,11.89,14580.06,-967.02,0
-13.64,4.7,-13.56,Very low,UK,0.09,-110.74,116.6,-14.98,4,10.71,4,1153.05,14.45,7899.56,-751.42,664.94
35.38,8,-9.06,High,USA,18.21,-184.78,83.42,-8.88,8,9.27,6,-914.19,12.03,14862.63,-402.83,0
-61.14,9.72,5.22,High,USA,25.59,-169.02,106.44,-11.16,10,18.12,8,411.9,15.32,13039.89,-589.12,2117.32
-34.52,21.92,-15.87,Low,USA,46.68,-80,129.88,-12.42,2,4.59,8,716.4,24.05,11046.45,-736.84,2840.49
5.57,8.32,-25.65,Very low,Rest,7.41,-37.06,133.39,-9.28,4,23.91,8,1398.3,11.05,13632.68,-1219.48,3377.01
-62.28,4.54,6.87,High,Rest,2.76,-240.36,170.69,-7.42,8,11.76,10,1441.02,14.8,19251.63,-1005.1,3666.01
-2.15,15.1,-4.53,Low,USA,0.27,-400.54,114.35,-12.42,10,11.01,2,-16.77,3.08,16771.11,-1041.46,0
-40.11,8.6,-21.78,High,USA,0.48,-187.4,86.27,-21.22,4,35.88,10,1787.46,12.04,17556.78,-766.44,2927.46
-20.87,1.48,-7.17,Medium,Rest,4.41,-120.8,62.85,-18,6,7.65,8,1775.01,8.13,10521.66,-725.38,94.96
-6.09,3.22,-9.45,Low,Europe,49.47,-234.64,76.75,-16.36,12,13.92,8,639.54,12.9,14856.53,-595.66,0
-18.14,36.44,-10.92,Low,UK,0.78,-283.26,45.71,-19.92,6,1.71,8,-230.4,11.07,18222.23,-1172.03,823.58
8.91,3.86,-12.03,Medium,UK,0.27,-144.62,114.47,-22.26,8,12.33,6,274.35,9.7,13288.76,-811.13,421.99
-40.11,11.88,-11.46,Very low,Europe,0.09,-195.76,60.78,-11.12,12,7.23,8,174.69,15.5,12173.7,-673.5,0
-9.06,9.62,-12.09,Medium,USA,80.73,-201.78,134.11,-20.1,8,8.49,2,464.55,11.48,12921.13,-701.66,1187.77
-10.38,25.86,-17.4,Low,UK,0.09,-170.24,141.89,-10.2,8,12.81,12,1777.83,17.03,15639.46,-400.62,3754.54
-9.31,8.82,-14.07,Low,Europe,9.78,-165.74,56.1,-11.52,12,18.99,10,415.95,14.11,14874.18,-485.98,110.44
-15.94,4.94,-3.6,Low,UK,1.26,-63.58,129.2,-16.7,8,7.44,12,3048.81,17.85,17060.23,-289.09,2350.35
-27.27,4.02,-1.17,Low,USA,0.33,-152.62,119.74,-12.36,6,7.38,4,-838.77,15.07,14884.03,-839.27,0
27.73,4,-0.51,Very high,Rest,12.93,-169.38,110.25,-23.14,8,9.33,12,27.12,20.05,19167.79,-692.27,1850.87
-25.56,3.66,5.82,Medium,USA,33.24,-199.16,37.85,-17.4,10,25.95,6,335.82,9.23,16965.12,-1601.59,0
-21.6,5.78,-4.44,Low,USA,10.26,-167.58,94.23,-15.84,4,6.36,8,882.18,11.87,14956.31,-738.52,413.09
-41.75,1.74,-6,Very high,Europe,40.83,-312.52,107.28,-23.22,6,6.84,6,-534.09,24.01,17143.03,-87.32,336.31
-19.65,8.5,-3.3,High,UK,1.86,-176.78,84.71,-2.46,8,12.96,6,996.24,15.73,15164.66,-958.18,614.88
-74.86,5.78,-10.56,Very high,Europe,0.18,-128.74,76.05,-14.38,6,7.11,6,1059.06,25.29,14031.05,-439.44,409.9
31.04,2.18,-8.43,High,Rest,0.03,-152.38,109.82,-22.2,12,1.53,14,363.18,16.73,14877.89,-848.7,159.39
54.65,12.54,-5.52,Medium,UK,64.59,-72.62,108.22,-9.86,14,3.45,8,1568.19,12.81,25150.7,-743.22,804.32
-13.48,11.72,-10.23,Very high,Rest,54.9,-748.36,87.29,-13.64,8,7.41,10,-997.26,18.3,15387.31,-766.65,539.15
-26.79,5.42,-11.97,High,Europe,47.76,-142.66,72.85,-11.06,6,28.8,10,-542.1,12.52,8793.5,-332.73,639.35
2.59,3.84,-15.03,Very high,Rest,0.03,-230.44,95.1,-10.52,16,17.43,6,-467.97,16.4,16145.44,-506.32,45.78
-16.34,6.26,11.01,Very high,UK,21.96,-180.44,109.15,-14.1,10,18.6,14,850.83,25.76,4950.33,-944.52,1626.28
-18.5,10.2,-15.33,Very low,Rest,2.13,-215.46,149.81,-22.96,4,8.73,10,-1969.44,10.79,11631.37,-800.65,903.02
1.03,9.32,-15.3,Very low,UK,0.45,-187.52,62.29,-14.18,8,13.68,6,841.86,9.93,14927.99,-314.32,345.58
-49.97,5.62,-11.67,Low,Europe,1.11,-206.94,172.4,-15,8,12.51,6,175.44,3.08,15263.81,-1019.93,541.39
-70.26,8.72,-8.25,Very low,Europe,0.09,-88.26,66.82,-20.08,8,10.08,10,-540.96,17.36,14935.65,-454.56,0
-52.83,0.58,-26.61,Medium,Rest,0.03,-189.72,101.79,-16.2,8,24.12,2,-539.88,14.86,11072.52,-915.99,0
18.08,13.76,-17.7,Low,UK,8.19,-306.44,78.25,-12.18,6,14.64,8,680.49,7.64,17332.9,-570.31,1131.99
2.07,13.3,-9.09,Very high,Europe,0.03,-158.7,101.6,-14.78,4,8.91,4,385.08,15.9,7194.62,-806.49,700.59
-14.8,4.1,-3.27,Low,USA,53.61,-168.28,64.22,-11.12,4,13.14,4,664.38,15.11,12190.72,-501.38,0
33.66,8.46,-6.03,Very low,UK,14.91,-235.14,82.01,-12.14,12,27.93,4,-487.5,15.75,14204.77,-768.36,0
-1.65,13.5,-1.8,Very high,Europe,0.87,-155.3,91.28,-19.24,10,2.37,2,1155.42,8.23,22397.01,-1188.21,109.19
56.01,12.62,-10.41,Medium,USA,3.21,-137.56,157.8,-8.76,12,1.08,4,-218.46,12.6,7873.19,-653.19,1033.16
27.48,9.1,-18.18,Low,UK,0.6,-354.22,83.43,-13.92,16,8.16,14,1783.14,10.36,16771.62,-526.95,751.89
6.76,5,-9.39,Low,UK,0,-241.38,80.8,-17.62,20,9.51,14,660.27,17.99,17701.97,-760.16,0
-8.91,1.24,-11.91,Low,Rest,0,-180.8,49.12,-13.26,4,5.22,4,-563.94,10.23,10928.69,-732.79,0
-32.15,6.4,-7.92,Medium,Rest,38.91,-140.24,70.9,-16.26,4,32.49,4,1738.38,19.71,17739.85,-390.97,3523.68
-46.34,11.08,-6.42,Medium,Europe,190.89,-207.8,82.64,-15.4,10,16.98,2,1667.76,12.62,16229.93,-914.42,271.65
-23.68,7.64,-18.24,Very high,USA,1.74,-136.9,35.54,-14.98,6,21.66,6,700.14,16.65,16081.15,-1460.89,0
-15.89,7.9,-16.89,High,UK,0.12,-239.98,79.83,-18.3,6,7.74,8,559.32,13.91,9589.69,-425.43,900.14
-17.89,1.38,-21.78,Very low,UK,6.33,-145.7,93.27,-16.86,16,4.62,10,-404.94,24.24,14537.26,-930.24,0
-42.75,15.12,-0.3,Very low,Europe,0.03,148.48,111.74,-17.06,12,11.04,6,1360.71,13.88,6644.65,-606.07,564.24
-34.04,11.44,-8.19,Very low,UK,4.89,-73.86,116.93,-22.3,4,15.66,6,298.26,14.9,16088.19,-678.62,1228.04
-25.42,4.62,-0.24,Very low,USA,1203.03,-136.36,47.08,-14.74,8,8.43,10,-366.15,16.32,18586.34,-738.1,0
-12.29,12.16,-7.11,Very high,Europe,18.3,-219.28,107.21,-14.42,2,7.08,8,16.47,23.42,11634.09,-693.71,895.12
-45.93,7.14,-3.39,Low,UK,1214.1,-168.18,68.73,3.48,8,18.48,10,1587.18,13.89,18923.19,-947.85,614.14
-27.25,7.92,0.69,High,Rest,663.09,-143.44,70.05,-11.62,6,19.08,16,884.52,16.54,17590.87,-1148.91,2408.7
-28.62,3.76,-9.93,High,Europe,11.37,-131.34,137.2,-15.5,2,13.23,16,1204.11,15.03,14775.62,-176.1,2132.47
21.29,8.44,-16.95,High,UK,1152.72,-51.52,122.65,-13.38,0,15.93,10,-356.85,15.85,15367.61,-565.65,2041.66
40.06,10.84,-6,Very high,Europe,29.1,-248.36,119.06,-27.42,8,16.47,12,1011.96,18.58,19154.37,-757.37,1411.97
5.1,5.36,-12.87,Very high,UK,37.38,-183.62,74.82,-15.64,14,24.84,8,558.39,11.95,14286.46,-1009.89,351.24
-65.37,0.58,-8.46,High,USA,683.67,-227.46,59.59,-10.64,12,9.84,12,400.98,12.49,30015.36,-982.78,0
4.71,10.24,-19.74,High,USA,0.09,-153.32,80.56,-8.9,10,6.81,4,-304.71,9.46,18385.59,-1166.12,0
-11.95,10.32,-5.16,Very high,Rest,0.03,-190.58,156.52,-23.54,6,5.94,6,1326,11.21,13010.08,-508.82,3763.35
-19.89,17.52,-4.47,Very high,Europe,0.15,-261.38,25.17,-10.8,8,5.43,14,737.04,13.97,12374.05,-1769.89,0
-26.77,5.32,-20.34,Very low,Rest,262.62,19.98,89.49,-17.18,10,17.19,12,567.03,12.1,23803.9,-726.16,377.3
25.57,11.54,13.32,Low,Rest,3.48,-128.34,42.35,-30.08,8,1.65,8,900.75,14.73,13822.17,-609.06,0
-2.44,7.56,-3.96,Very low,UK,0.24,-109.22,79.48,-15.82,2,5.91,14,2310.66,15.13,18559.57,-943.71,1192.01
-1.85,5,13.41,High,UK,0.03,-371.42,76.53,-24.72,18,7.92,2,1191.3,13.16,14676.21,-981.83,0
-14.77,10.48,-19.29,Very high,Rest,0.84,-215.12,87.11,-14.8,8,8.76,6,291.57,15.76,8690.16,-756.59,1031.12
-6.73,7.72,-7.71,High,Rest,65.85,-220.28,121.64,-7.54,6,8.61,12,623.07,14.01,11530.16,-733.46,3248.36
-3.36,5.26,-10.74,Very high,Rest,2.01,-43.58,98.37,-23.72,4,9.03,10,-138.78,7.17,13201.64,-606.73,2069.82
-28.27,7.58,-6.99,High,Rest,0.45,-207.06,108.61,-16.44,4,22.38,12,1880.58,15.51,6600.88,10.75,3796.49
-17.72,19.24,-19.92,Medium,Rest,369.51,-190.94,91.86,-13,10,13.35,8,3616.62,14.16,14995.78,-362.74,3787.65
-14.61,9.3,-11.34,Very high,Rest,9.75,-88.3,127.11,-18.62,4,17.37,6,1290.87,9,14889.36,-775.08,3729.17
-8.38,2.24,-4.8,Low,Rest,1.62,-191.78,91.33,-12.26,6,3.09,10,898.44,12.7,18114.67,-522.74,234.04
-32.94,2.46,2.79,Medium,Europe,0,-278.68,132.48,-13.6,2,70.17,14,1872.18,12.82,10322.08,-567.47,3960.01
-43.11,3.66,-7.59,Very low,USA,0.06,-82.52,100.75,-17.64,12,10.32,10,-407.1,13.07,11762.34,-674.55,0
9.74,1.34,-10.44,Very low,Europe,24.42,-106.44,89.21,-25.7,12,1.08,14,-1296.45,13.24,13019.04,-492,0
-49.37,14.94,-16.2,Very low,Rest,17.94,-198.46,79.72,-29.3,10,23.49,8,282.63,19.18,14593.08,-396.35,2259.67
39.57,6.28,-4.41,Low,UK,3.03,-93.58,73.44,-12.76,8,14.16,2,1022.4,18.24,22192.53,-560.75,51.16
-33.74,6.42,-15.21,Very low,UK,0.24,-204.84,105.33,-0.22,8,8.97,2,-88.11,6.02,13398.05,-866.07,0
15.56,10.5,-13.8,Medium,USA,0.09,-216.56,72.2,-12.8,8,14.97,6,-199.53,16.63,10749.99,-359.7,506.55
9.09,1.16,-21.27,Medium,Rest,224.64,-264.86,86.08,-12.1,6,19.68,12,1716.06,17.31,17428.48,-591.73,2847.75
0.95,4.86,-11.37,Low,Rest,4.44,-220.44,104.23,-16.88,4,3.45,6,987.87,11.5,28263.38,-676.86,487.88
-3.94,10.56,-4.38,Very high,USA,0.69,-164.26,54.07,-13.62,4,17.79,2,179.58,12.84,12750.92,-305.55,1380.56
-60.42,8.58,-5.82,Very high,USA,5.31,-203.06,118.65,-10.58,2,3.78,8,-1190.01,15.51,15056.52,-602,1524.14
-34.97,3.48,-14.01,Very low,Europe,1.86,-163.42,114.92,-19.4,4,23.25,10,-729.51,19.37,19905.17,-921.31,262.57
12.89,6.84,-22.89,Low,Europe,0.72,-234.74,52.26,-1.46,8,8.07,10,1154.07,16.47,12055.26,-566.8,57.04
-14.7,7.4,-17.13,Medium,USA,62.22,-60.32,127.73,-13.62,12,8.91,10,939.24,13.53,14470.64,-856.16,1310
-69.88,4.02,-17.16,High,USA,7.86,-397.34,92.84,-15.64,12,16.92,14,821.28,15.27,18907.38,-552.89,1753.28
-13.05,2.14,-9.63,High,USA,0.99,-248.94,75.58,-20.06,2,7.17,4,1306.38,19.41,15217.58,-773.88,45.42
20.78,12.9,-11.97,High,UK,154.74,-257.72,96.77,-10.76,4,10.65,14,826.47,11.27,9828.94,-416.6,2316.92
-42.9,3.4,8.37,Low,USA,0,-182.92,67.1,-1.16,8,31.8,6,4.08,13.03,10870.77,-844.18,0
48.01,12.42,-10.26,Very low,Rest,10.2,-196.1,148.36,-16.88,8,10.35,8,636.87,3.85,8656.66,-438.17,3466.18
-25.16,9.62,-14.52,Medium,UK,92.04,-405.02,62.67,-4.92,6,9.81,6,-554.25,12.26,12941.12,-515.71,0
-71.07,10.82,-2.07,Low,Europe,8.85,-126.78,140.54,-17.82,4,3.78,8,694.59,18.2,7476.39,-970.87,647.82
-62.6,11.76,2.25,Very high,UK,3.81,-183.44,137.77,-23.06,0,33.51,10,1628.37,12.53,16057.91,-1488.09,3439.79
-59.45,7.84,2.82,Very high,Europe,40.62,-157.8,108.64,-19.72,6,12.9,6,1204.95,10.29,18316.63,-822.83,789.57
-42.28,3.84,3.48,Low,UK,11.22,-140.06,49.17,-8.66,4,6.33,6,1349.22,18.93,19774.1,-688.2,0
5.32,3.14,21.18,Low,USA,0.84,96.14,83.59,-15.1,8,8.49,10,-1272.51,13.58,15560.62,-623.35,0
-39.83,3.54,-15.09,Very high,UK,39.21,-171.82,93.44,-23.52,8,1.05,10,-45.81,16.63,14704.54,-944.97,0
-33.66,6.68,-3.24,Low,Rest,0.21,-171.68,165.23,-13.92,2,26.01,8,1080.99,18.28,16058.21,-347.52,3795.19
21.71,6.98,-7.59,Very low,Europe,1.23,-212.96,129.53,-5.5,16,3.21,10,48.9,10.47,16380.59,-317.73,88.09
24.58,3.94,-15,High,USA,0.6,-173.34,79.38,-13.16,6,15.84,6,-495.3,13.6,20153.08,-563.42,0
-45.87,10.52,-10.08,High,Rest,0.06,58.96,63.82,-12.84,4,14.22,6,569.61,10.07,9914.14,-983.6,785.02
-15.66,21.42,-19.8,Very low,USA,5.46,-251.8,26.22,-11.12,6,11.97,14,-2121.87,9.06,20596.43,-1408.76,0
-21.84,3.46,-6.72,Very low,UK,4.83,-253.76,75.91,-11.04,2,16.65,12,-871.59,12.2,24215.92,-841.55,0
18.68,13.18,-15.69,High,UK,0.6,-232.78,109.09,-8.88,8,0.54,12,437.64,15.11,16768.14,-471.9,1495.24
-25.27,3.32,-10.56,Very low,USA,0.57,-199.88,91.69,-20.82,14,2.76,4,433.05,4.53,28492.23,-436.18,0
-4.34,11.52,-2.85,Very high,USA,2.49,-184.06,93.7,-14.56,6,19.47,8,65.13,8.97,18389.28,-741.48,2369.29
-5.4,5.92,-6.72,Very low,UK,10.62,-301.28,118.78,-13.74,14,29.97,4,731.73,19.4,19762.12,-665.87,737.1
-31.23,2.68,-20.82,Very low,Rest,58.65,-299.9,110.84,-9.54,12,7.17,8,-647.16,20.81,12808.52,-1019.51,0
-1.64,3.9,-10.05,Very low,UK,0.54,-278.08,55.4,-13.22,18,25.65,4,196.08,15.7,12415.13,-451.25,0
-45.15,9.44,-1.5,Medium,USA,12.51,-176.16,143.33,-3.64,10,4.86,6,-1397.88,9.19,18984.05,-166.35,929.99
6.11,1.64,-5.73,Very low,Europe,3.54,-340.18,101.04,-18.22,14,20.88,6,-1947.03,13.71,8694.42,-325.06,0
-19.24,8.7,-14.37,Medium,USA,4.74,-223,99.15,-15.34,10,15.39,8,899.46,14.75,12412.19,-1045.22,724.58
-1.3,7.66,-4.53,High,Rest,210.15,-184.04,65.88,-16.88,10,10.5,8,-120.15,21.05,14673.85,-441.89,87.17
-15.07,1.58,-26.91,Very low,UK,0.15,-169.54,112.42,-15.38,8,18.93,6,137.82,10.07,15789.15,-631.57,261.47
22.89,5.66,-6.36,Very low,Rest,0.06,-357.12,95.4,-20.6,4,7.77,8,-1405.74,13.86,13130.88,-875.71,0
1.43,6.78,-5.58,Medium,Rest,0.81,-136.2,119.65,-5.64,10,15.42,20,669.48,18.01,12557.21,-653.14,3614.08
-42.53,0.48,-10.08,Medium,Europe,0.39,-212.84,39.68,-31.36,8,15.81,6,2112.12,16.19,14717.69,-745.72,0
-21.81,2.58,-7.74,Very high,Europe,4.65,-220.82,89.98,-21.34,4,17.64,4,556.05,14.41,16435.73,-1083.13,225.58
16.11,7.34,-21.72,Very low,USA,9.96,-145.6,86.41,-19.3,12,25.65,8,1289.61,8.7,15132.03,-533.48,1264.64
-54.82,11.82,-19.11,Low,Rest,119.37,-103.78,42.91,-14.38,18,30.72,12,-1673.25,12.87,14599.23,-757.91,0
-17.79,10.04,-12.03,Low,Europe,3.54,-209.3,94.22,-9.02,12,4.47,4,-41.1,12.73,16173.06,-367.7,0
0.24,8.74,-25.05,Low,Rest,0.06,-281.7,178.21,-19,12,15.42,2,331.47,10.45,15963.32,-655.75,2870.07
5.26,5.86,-4.08,High,Rest,0.3,-288.06,97.7,-9.18,8,20.76,8,452.94,12.07,18532.7,-1110.75,1172.01
3.22,11.12,-23.49,Medium,Europe,1.47,-82.32,109.87,-9,14,4.68,6,-474.21,15.93,18651.01,-752.12,0
44.01,7.84,-16.2,Very high,USA,0.45,-208.74,146.87,-16.72,12,10.95,12,-190.71,8.45,13374.94,-1152.37,1792.71
-16.87,1.92,-23.01,Very high,USA,1.35,-265.72,143.03,-10.64,8,22.08,10,1214.25,13.41,17644.86,-923.55,2742.56
-37.78,1.94,0.87,Low,Europe,38.37,-318.1,78.27,-12.12,10,3.15,6,-431.97,15.06,15087.45,-919.55,0
-24.76,1.8,-2.4,Medium,Europe,4.23,-187.2,47.07,-14.34,6,23.34,8,1632.12,6.56,13930.88,-746.45,220.26
11.77,6.2,-4.71,High,UK,3,-239.84,80.46,-21.24,14,12.15,16,1197,18.59,17457.88,-278.17,1296.1
-13.46,2.48,-11.61,Medium,USA,0.54,-124.62,93.67,-15.68,6,14.64,6,-138.03,18.88,15285.87,-825.23,0
7.09,12.68,-30.42,Very high,Europe,3.24,-182.68,67.31,-21.5,10,19.65,6,732.9,13.76,18768.67,-913.15,417.29
-20.39,2.64,-11.94,Low,USA,2.55,-88.06,69.04,-15.52,12,14.58,12,-16.11,12.18,17049.29,-622.01,0
-14.72,11.88,6.72,Medium,Rest,0.27,-321.92,94.99,-22.36,12,2.94,4,239.61,15.17,11240.72,-1037.74,0
-12.02,6.98,-17.01,Very low,USA,0.12,-151.78,108.39,-10.24,6,8.19,10,1409.52,19.2,10641.46,-949.48,997.13
-17.6,5.96,9.12,High,UK,527.13,-178.04,71.5,-23.32,10,7.14,10,1319.46,13.09,14545.04,-748.08,374.55
19.98,24.32,-19.5,Medium,USA,25.59,-277.76,102.44,-17.22,8,3.18,8,-587.4,10.95,19104.69,-1048.51,1265.83
16.32,1.24,-6,Medium,Rest,0.21,-105.04,77.45,-22.06,6,17.1,8,-770.91,15.84,13391.66,-832.5,0
2.47,9.12,-7.05,Medium,USA,51.24,-199.64,98.12,-15.58,6,10.26,0,80.97,14.3,12455.98,-657.69,0
30.19,19.76,-14.1,Low,Rest,1.47,-203.88,128.42,-7.46,8,18.81,2,1661.4,19.38,14947.32,-607,3739.21
19.55,5.82,-6.03,Very low,Europe,18.54,-173.54,43.77,-7.04,4,5.31,6,351.3,13.48,16703.55,-803.93,0
-17.54,6.56,-12.93,Medium,UK,5.85,-232.56,53.13,-10.64,2,10.74,6,150.96,6.12,12857.07,-587.54,133.95
-37.73,2.74,-5.79,Very low,UK,1.71,-405.96,46.24,-7.24,4,16.53,14,215.58,14.72,12067.32,-1063.86,0
12.56,11.08,-12.78,High,UK,0.09,-448.6,85.38,-8.84,2,20.64,2,-50.73,12.87,15265.73,-971.91,914.5
-35.9,4.76,1.86,Very high,USA,7.68,-120.36,84.74,-19.32,2,14.19,8,-550.83,16.11,7117.73,-979.1,419.79
12.38,3.44,-8.97,Low,UK,0.81,-143.98,84.42,-10.1,16,24.72,8,932.46,14.01,12005.81,95.31,869.92
55.22,6.66,-12.15,Low,Europe,0,-333.86,115.38,-11.76,10,1.65,6,802.26,11.39,16183.42,-887.6,25.89
11.13,6.6,-5.25,Very low,Rest,9.36,-198.1,127.46,2.34,2,3.27,14,1065.96,19.41,15623.45,-1094.38,2274.17
-11.97,4.44,-15.96,High,Europe,0.33,-219.26,29.99,-19.04,10,15.21,8,-568.29,13.45,17121.4,-955.55,0
-54.51,2.72,-18.51,Low,UK,340.11,-122.58,52.03,-29.1,10,1.14,6,1566.3,15.56,20265,-861.26,0
2.4,11.04,-7.53,Low,UK,0.09,-187.56,103.55,-16.96,6,9.87,0,-360,12.22,13501.54,-699.48,78.22
-44.26,5.64,-16.5,High,Europe,43.77,-75.52,106.62,-19.74,4,5.4,4,534.9,10.38,18406.89,-933.2,186.33
-16.68,12.96,-17.49,Very low,Rest,0.45,-226.44,120.55,-24.58,12,18.87,10,-269.67,19.29,15169.36,-424.94,2534.16
-8.28,7.14,-13.32,High,Europe,0.39,-187.14,177.23,-22.16,14,17.88,4,976.23,13.6,7526.03,-475.2,1265.23
-15.37,0.6,-9.3,Medium,UK,0.81,-309.38,69.87,-11.78,12,4.32,10,1034.79,11.97,15386.59,-1185.65,0
-38.82,7.5,-7.95,Very low,Europe,4.26,-211.34,154.56,-14.54,6,25.92,10,1010.64,15.25,15672.5,-949.56,1309.85
-34.25,14,-16.59,High,Rest,0.09,-226.68,125.49,-13.52,10,19.77,2,-416.28,19.22,18982.93,-340.84,3237.56
-21.51,5.5,-13.14,Very low,UK,10.74,-212.18,40,-17.34,4,11.61,4,-902.07,21.32,16714.31,-651.16,0
-25.9,2.94,-11.16,Very low,USA,0.66,-283.68,118.8,-6.7,6,11.07,12,-303.48,16.36,12923.1,-808.03,51.57
-23.83,6.2,-2.46,Low,Rest,2.88,-239.84,61.37,-14.08,10,18.99,6,-530.82,25.04,16731.07,-999.57,0
-87,1.72,-0.99,Very low,Europe,431.07,-165.28,77.05,-20.74,6,2.25,4,2234.01,13.05,17292.17,-815.55,0
-11.95,12.96,-2.28,High,UK,51.09,-97.5,145.9,-20.12,6,7.62,8,243.21,15.24,17323.81,-1046.92,1621.01
-78.16,4.78,-10.47,Very low,Rest,12.93,-144.38,63.91,-13.26,8,15.48,10,938.07,6.77,12071.24,-1039.2,0
5.29,15.18,-0.99,Very low,Rest,0.42,-165.7,149.57,-18.88,12,2.73,8,402.87,20.01,14972.49,-824.74,1692.4
26.78,16.06,-15.93,Very high,Rest,15.36,-327.68,87.89,-13.86,12,1.44,6,472.02,20.16,14458.97,-1303.56,41.6
-32.57,6.96,-3.48,Very high,Rest,12.42,-188.48,86.72,-13.74,6,12.81,8,-643.92,13.95,16552.12,-961.97,302.43
-0.76,3.88,-16.62,Very high,Europe,4.14,-139.04,60.33,-11.88,8,29.73,8,712.77,13.53,21811.86,-717.39,491.12
-15.76,4.94,-9.96,Very low,USA,0.84,-197.26,143.72,-16.86,6,13.26,10,-126.84,12.3,15543.22,-414.98,2022.55
21.45,13.7,-12.48,Very low,Rest,3.18,-381.78,101.59,-4.38,4,7.17,4,-776.76,5.07,14453.19,-727.62,120.67
-69.67,7.66,-9.81,High,Rest,6.24,-215.48,92.9,-19.5,6,17.37,14,-937.17,8.3,10300.35,-509.54,2532.95
-62.68,2.56,-5.25,Medium,Europe,30,-53.94,155.16,-10.5,12,2.97,14,893.64,6.98,12107.39,-710.49,583.84
-14.83,25.74,-5.85,Low,Europe,1.02,-338.54,118.96,-6.04,12,11.97,2,-384.99,12.44,19872.84,-714.27,580.12
32.73,4.64,0.27,High,Europe,5.22,-199.94,108.06,-5.18,4,7.14,0,40.71,17.19,17476.58,-1033.45,0
-41.39,3.74,-2.49,High,UK,27.42,-236.78,83.6,-7.18,6,1.65,8,1078.8,14.79,14066.69,-994.89,34.33
